Date,AGG,BND,BNDX,BNO,EWA,EWC,EWG,EWJ,EWQ,EWU,EWZ,FTGC,GLD,INDA,MCHI,MUB,PDBC,SLV,SPY,TLT,UNG,USO,VCIT,VCSH
2024-06-21,95.34707641601562,70.97626495361328,47.37505340576172,31.860000610351562,23.965932846069336,36.00986862182617,30.18000030517578,64.99475860595703,38.09477233886719,34.39055633544922,26.2459774017334,23.582035064697266,214.77999877929688,54.297176361083984,42.31098556518555,104.9599380493164,13.431635856628418,26.979999542236328,541.0240478515625,91.75994110107422,18.959999084472656,78.6500015258789,78.29194641113281,75.49110412597656
2024-06-24,95.42507934570312,71.01541137695312,47.346012115478516,32.2400016784668,24.054439544677734,36.592105865478516,30.479999542236328,65.48706817626953,38.471946716308594,34.73338317871094,26.752546310424805,23.767566680908203,215.6300048828125,54.73401641845703,42.59554672241211,104.97959899902344,13.489036560058594,27.0,539.2653198242188,92.13105010986328,19.700000762939453,79.69999694824219,78.35041809082031,75.50086212158203
2024-06-25,95.41532897949219,71.05455780029297,47.38473129272461,31.8700008392334,24.113445281982422,36.532894134521484,30.440000534057617,66.52091217041016,38.45209884643555,34.53748321533203,26.379789352416992,23.523448944091797,214.55999755859375,54.78365707397461,42.153987884521484,105.04839324951172,13.402935981750488,26.399999618530273,541.342041015625,92.28729248046875,18.989999771118164,78.9000015258789,78.33091735839844,75.4813232421875
2024-06-26,94.9862060546875,70.7218017578125,47.162044525146484,31.8700008392334,23.83808708190918,36.4440803527832,30.3700008392334,66.2747573852539,37.995513916015625,34.321990966796875,26.150400161743164,23.474624633789062,212.5800018310547,54.82337188720703,42.23249053955078,104.71427917480469,13.412503242492676,26.309999465942383,542.0177001953125,90.96890258789062,18.309999465942383,78.75,78.00936889648438,75.4129867553711
2024-06-27,95.14225769042969,70.84903717041016,47.200775146484375,32.290000915527344,24.054439544677734,36.730262756347656,30.549999237060547,66.60953521728516,37.68782043457031,34.20444869995117,26.513599395751953,23.578981399536133,214.99000549316406,55.39920425415039,41.31993865966797,104.96976470947266,13.469902038574219,26.450000762939453,542.8721313476562,91.33023834228516,17.979999542236328,79.91999816894531,78.1555404663086,75.47158813476562
2024-06-28,94.6740951538086,70.51628875732422,47.123313903808594,32.150001525878906,24.024938583374023,36.60197448730469,30.6200008392334,67.19046020507812,37.499229431152344,34.1652717590332,26.12172508239746,23.539600372314453,215.00999450683594,55.37934494018555,41.37881088256836,104.7044448852539,13.441202163696289,26.56999969482422,540.73583984375,89.63098907470703,17.43000030517578,79.58999633789062,77.8827133178711,75.45204162597656
2024-07-01,94.16634368896484,70.14419555664062,46.971012115478516,32.86000061035156,23.936429977416992,36.4440803527832,30.760000228881836,66.74738311767578,37.995513916015625,34.10649871826172,25.94012451171875,23.68727684020996,215.57000732421875,55.77647399902344,41.58487319946289,104.54683685302734,13.613402366638184,26.850000381469727,541.8487548828125,88.08406066894531,16.56999969482422,81.54000091552734,77.53945922851562,75.36976623535156
2024-07-02,94.47940826416016,70.3503646850586,47.06801986694336,32.7400016784668,24.015104293823242,36.82894515991211,30.520000457763672,67.8009262084961,37.876407623291016,34.15547180175781,25.95924186706543,23.72665786743164,215.55999755859375,55.766544342041016,41.84980773925781,104.84235382080078,13.603836059570312,26.969999313354492,545.4952392578125,88.76982879638672,16.40999984741211,81.11000061035156,77.88172912597656,75.50691223144531
2024-07-03,94.98814392089844,70.75288391113281,47.20383071899414,32.810001373291016,24.378969192504883,37.332237243652344,30.979999542236328,68.42123413085938,38.59105682373047,34.4983024597168,26.809892654418945,23.87433433532715,217.99000549316406,56.00482177734375,42.556297302246094,105.11817169189453,13.680370330810547,27.84000015258789,547.9296264648438,89.9356689453125,16.350000381469727,81.2699966430664,78.35113525390625,75.69302368164062
2024-07-05,95.46754455566406,71.07684326171875,47.30083465576172,32.810001373291016,24.53631591796875,37.125,31.309999465942383,68.88400268554688,38.88882827758789,34.74317932128906,27.13486099243164,24.012165069580078,220.92999267578125,56.253028869628906,41.898868560791016,105.37430572509766,13.73776912689209,28.479999542236328,551.0891723632812,90.68022155761719,15.600000381469727,81.30999755859375,78.70317840576172,75.86934661865234
2024-07-08,95.49688720703125,71.07684326171875,47.32024002075195,32.459999084472656,24.319963455200195,37.16447448730469,31.15999984741211,68.54924011230469,38.551353454589844,34.664817810058594,27.13486099243164,23.72665786743164,218.19000244140625,56.223243713378906,41.525997161865234,105.43339538574219,13.565569877624512,28.1299991607666,551.72509765625,90.87615966796875,15.859999656677246,80.41999816894531,78.71296691894531,75.86934661865234
